sample_index,file_id,filename,true_label,attack_id,speaker_id,shard_source,index_in_shard,selection_seed
729,LA_E_7464302,LA_E_7464302.flac,BONAFIDE,-,LA_0041,test-00000-of-00009.parquet,7103,42
730,LA_E_2452350,LA_E_2452350.flac,SPOOF,A15,LA_0035,test-00000-of-00009.parquet,561,42
731,LA_E_2355775,LA_E_2355775.flac,BONAFIDE,-,LA_0068,test-00000-of-00009.parquet,1175,42
732,LA_E_7972980,LA_E_7972980.flac,SPOOF,A16,LA_0021,test-00000-of-00009.parquet,3571,42
733,LA_E_2671815,LA_E_2671815.flac,BONAFIDE,-,LA_0019,test-00000-of-00009.parquet,5286,42
734,LA_E_4581379,LA_E_4581379.flac,BONAFIDE,-,LA_0033,test-00000-of-00009.parquet,7,42
735,LA_E_2482772,LA_E_2482772.flac,BONAFIDE,-,LA_0031,test-00000-of-00009.parquet,2616,42
736,LA_E_4087863,LA_E_4087863.flac,SPOOF,A17,LA_0010,test-00000-of-00009.parquet,3876,42
737,LA_E_5972743,LA_E_5972743.flac,SPOOF,A11,LA_0009,test-00000-of-00009.parquet,3511,42
738,LA_E_4298208,LA_E_4298208.flac,SPOOF,A08,LA_0039,test-00000-of-00009.parquet,3896,42
739,LA_E_4093138,LA_E_4093138.flac,BONAFIDE,-,LA_0048,test-00000-of-00009.parquet,3995,42
740,LA_E_6300038,LA_E_6300038.flac,SPOOF,A17,LA_0026,test-00000-of-00009.parquet,5079,42
741,LA_E_1544490,LA_E_1544490.flac,SPOOF,A13,LA_0043,test-00000-of-00009.parquet,3175,42
742,LA_E_2431503,LA_E_2431503.flac,BONAFIDE,-,LA_0047,test-00000-of-00009.parquet,2428,42
743,LA_E_4880075,LA_E_4880075.flac,BONAFIDE,-,LA_0058,test-00000-of-00009.parquet,4690,42
744,LA_E_5921096,LA_E_5921096.flac,BONAFIDE,-,LA_0045,test-00000-of-00009.parquet,1742,42
745,LA_E_3577035,LA_E_3577035.flac,SPOOF,A19,LA_0040,test-00000-of-00009.parquet,3630,42
746,LA_E_4866797,LA_E_4866797.flac,BONAFIDE,-,LA_0014,test-00000-of-00009.parquet,1021,42
747,LA_E_9168738,LA_E_9168738.flac,SPOOF,A15,LA_0047,test-00000-of-00009.parquet,3454,42
748,LA_E_6631555,LA_E_6631555.flac,SPOOF,A17,LA_0022,test-00000-of-00009.parquet,7351,42
749,LA_E_5601474,LA_E_5601474.flac,BONAFIDE,-,LA_0001,test-00000-of-00009.parquet,5382,42
750,LA_E_8066774,LA_E_8066774.flac,BONAFIDE,-,LA_0041,test-00000-of-00009.parquet,7738,42
751,LA_E_1231345,LA_E_1231345.flac,BONAFIDE,-,LA_0047,test-00000-of-00009.parquet,3234,42
752,LA_E_4518104,LA_E_4518104.flac,SPOOF,A10,LA_0002,test-00000-of-00009.parquet,7117,42
753,LA_E_3622127,LA_E_3622127.flac,SPOOF,A07,LA_0031,test-00000-of-00009.parquet,6643,42
754,LA_E_7174925,LA_E_7174925.flac,BONAFIDE,-,LA_0032,test-00000-of-00009.parquet,2348,42
755,LA_E_7317188,LA_E_7317188.flac,SPOOF,A11,LA_0035,test-00000-of-00009.parquet,3427,42
756,LA_E_8444421,LA_E_8444421.flac,BONAFIDE,-,LA_0020,test-00000-of-00009.parquet,672,42
757,LA_E_1395552,LA_E_1395552.flac,BONAFIDE,-,LA_0061,test-00000-of-00009.parquet,87,42
758,LA_E_2857014,LA_E_2857014.flac,SPOOF,A13,LA_0016,test-00000-of-00009.parquet,5974,42
759,LA_E_3416324,LA_E_3416324.flac,SPOOF,A17,LA_0026,test-00000-of-00009.parquet,4045,42
760,LA_E_9634234,LA_E_9634234.flac,BONAFIDE,-,LA_0045,test-00000-of-00009.parquet,2602,42
761,LA_E_9671886,LA_E_9671886.flac,SPOOF,A08,LA_0027,test-00000-of-00009.parquet,3034,42
762,LA_E_6113490,LA_E_6113490.flac,SPOOF,A12,LA_0026,test-00000-of-00009.parquet,7865,42
763,LA_E_9766371,LA_E_9766371.flac,SPOOF,A13,LA_0047,test-00000-of-00009.parquet,5047,42
764,LA_E_7169620,LA_E_7169620.flac,SPOOF,A11,LA_0043,test-00000-of-00009.parquet,427,42
765,LA_E_2256037,LA_E_2256037.flac,BONAFIDE,-,LA_0056,test-00000-of-00009.parquet,4868,42
766,LA_E_1945126,LA_E_1945126.flac,BONAFIDE,-,LA_0058,test-00000-of-00009.parquet,1094,42
767,LA_E_1232728,LA_E_1232728.flac,BONAFIDE,-,LA_0057,test-00000-of-00009.parquet,7780,42
768,LA_E_5209656,LA_E_5209656.flac,BONAFIDE,-,LA_0065,test-00000-of-00009.parquet,1104,42
769,LA_E_9144299,LA_E_9144299.flac,SPOOF,A08,LA_0020,test-00000-of-00009.parquet,3542,42
770,LA_E_1642593,LA_E_1642593.flac,SPOOF,A19,LA_0008,test-00000-of-00009.parquet,7627,42
771,LA_E_6852632,LA_E_6852632.flac,SPOOF,A16,LA_0020,test-00000-of-00009.parquet,5933,42
772,LA_E_1553888,LA_E_1553888.flac,BONAFIDE,-,LA_0011,test-00000-of-00009.parquet,2843,42
773,LA_E_9940928,LA_E_9940928.flac,SPOOF,A07,LA_0024,test-00000-of-00009.parquet,6673,42
774,LA_E_1266270,LA_E_1266270.flac,BONAFIDE,-,LA_0025,test-00000-of-00009.parquet,496,42
775,LA_E_5943410,LA_E_5943410.flac,BONAFIDE,-,LA_0040,test-00000-of-00009.parquet,6539,42
776,LA_E_1402365,LA_E_1402365.flac,BONAFIDE,-,LA_0028,test-00000-of-00009.parquet,7817,42
777,LA_E_6107414,LA_E_6107414.flac,BONAFIDE,-,LA_0026,test-00000-of-00009.parquet,937,42
778,LA_E_3609940,LA_E_3609940.flac,BONAFIDE,-,LA_0040,test-00000-of-00009.parquet,1815,42
779,LA_E_5369306,LA_E_5369306.flac,BONAFIDE,-,LA_0054,test-00000-of-00009.parquet,6620,42
780,LA_E_8475043,LA_E_8475043.flac,SPOOF,A11,LA_0038,test-00000-of-00009.parquet,713,42
781,LA_E_2085042,LA_E_2085042.flac,SPOOF,A17,LA_0048,test-00000-of-00009.parquet,818,42
782,LA_E_9439221,LA_E_9439221.flac,SPOOF,A12,LA_0029,test-00000-of-00009.parquet,6512,42
783,LA_E_1054031,LA_E_1054031.flac,BONAFIDE,-,LA_0020,test-00000-of-00009.parquet,6137,42
784,LA_E_5152024,LA_E_5152024.flac,SPOOF,A10,LA_0010,test-00000-of-00009.parquet,3650,42
785,LA_E_7361492,LA_E_7361492.flac,BONAFIDE,-,LA_0035,test-00000-of-00009.parquet,5749,42
786,LA_E_3687111,LA_E_3687111.flac,SPOOF,A11,LA_0024,test-00000-of-00009.parquet,367,42
787,LA_E_1330872,LA_E_1330872.flac,BONAFIDE,-,LA_0048,test-00000-of-00009.parquet,3070,42
788,LA_E_9431255,LA_E_9431255.flac,SPOOF,A18,LA_0006,test-00000-of-00009.parquet,2993,42
789,LA_E_5040825,LA_E_5040825.flac,BONAFIDE,-,LA_0029,test-00000-of-00009.parquet,7653,42
790,LA_E_1236094,LA_E_1236094.flac,SPOOF,A08,LA_0003,test-00000-of-00009.parquet,6958,42
791,LA_E_5478215,LA_E_5478215.flac,SPOOF,A19,LA_0033,test-00000-of-00009.parquet,5133,42
792,LA_E_6531513,LA_E_6531513.flac,BONAFIDE,-,LA_0020,test-00000-of-00009.parquet,1660,42
793,LA_E_1066571,LA_E_1066571.flac,BONAFIDE,-,LA_0064,test-00000-of-00009.parquet,4999,42
794,LA_E_2362333,LA_E_2362333.flac,BONAFIDE,-,LA_0058,test-00000-of-00009.parquet,2974,42
795,LA_E_9670886,LA_E_9670886.flac,SPOOF,A11,LA_0047,test-00000-of-00009.parquet,1102,42
796,LA_E_9917836,LA_E_9917836.flac,BONAFIDE,-,LA_0022,test-00000-of-00009.parquet,7743,42
797,LA_E_8651178,LA_E_8651178.flac,BONAFIDE,-,LA_0031,test-00000-of-00009.parquet,4134,42
798,LA_E_7480432,LA_E_7480432.flac,SPOOF,A18,LA_0026,test-00000-of-00009.parquet,6300,42
799,LA_E_7452185,LA_E_7452185.flac,SPOOF,A17,LA_0018,test-00000-of-00009.parquet,1720,42
800,LA_E_4735335,LA_E_4735335.flac,SPOOF,A09,LA_0042,test-00000-of-00009.parquet,1248,42
801,LA_E_4309982,LA_E_4309982.flac,BONAFIDE,-,LA_0002,test-00000-of-00009.parquet,2149,42
802,LA_E_5682817,LA_E_5682817.flac,SPOOF,A14,LA_0037,test-00000-of-00009.parquet,7123,42
803,LA_E_4408374,LA_E_4408374.flac,SPOOF,A13,LA_0018,test-00000-of-00009.parquet,3584,42
804,LA_E_4605580,LA_E_4605580.flac,SPOOF,A11,LA_0035,test-00000-of-00009.parquet,5282,42
805,LA_E_9632320,LA_E_9632320.flac,BONAFIDE,-,LA_0020,test-00000-of-00009.parquet,626,42
806,LA_E_2667571,LA_E_2667571.flac,BONAFIDE,-,LA_0005,test-00000-of-00009.parquet,7469,42
807,LA_E_9544869,LA_E_9544869.flac,BONAFIDE,-,LA_0066,test-00000-of-00009.parquet,2292,42
808,LA_E_9362499,LA_E_9362499.flac,SPOOF,A08,LA_0023,test-00000-of-00009.parquet,1333,42
809,LA_E_2075593,LA_E_2075593.flac,BONAFIDE,-,LA_0065,test-00000-of-00009.parquet,5376,42
810,LA_E_4355513,LA_E_4355513.flac,BONAFIDE,-,LA_0009,test-00000-of-00009.parquet,5389,42
811,LA_E_6030759,LA_E_6030759.flac,BONAFIDE,-,LA_0065,test-00000-of-00009.parquet,3705,42
812,LA_E_5258402,LA_E_5258402.flac,SPOOF,A14,LA_0047,test-00000-of-00009.parquet,773,42
813,LA_E_3296518,LA_E_3296518.flac,SPOOF,A15,LA_0046,test-00000-of-00009.parquet,6634,42
814,LA_E_5231935,LA_E_5231935.flac,SPOOF,A15,LA_0047,test-00000-of-00009.parquet,7427,42
815,LA_E_8295057,LA_E_8295057.flac,SPOOF,A08,LA_0002,test-00000-of-00009.parquet,6432,42
816,LA_E_1047198,LA_E_1047198.flac,BONAFIDE,-,LA_0027,test-00000-of-00009.parquet,164,42
817,LA_E_6763061,LA_E_6763061.flac,SPOOF,A11,LA_0047,test-00000-of-00009.parquet,2760,42
818,LA_E_5854875,LA_E_5854875.flac,SPOOF,A13,LA_0018,test-00000-of-00009.parquet,2720,42
819,LA_E_8985539,LA_E_8985539.flac,SPOOF,A11,LA_0038,test-00000-of-00009.parquet,3345,42
820,LA_E_7097428,LA_E_7097428.flac,BONAFIDE,-,LA_0012,test-00000-of-00009.parquet,5720,42
821,LA_E_8036754,LA_E_8036754.flac,SPOOF,A14,LA_0037,test-00000-of-00009.parquet,2886,42
822,LA_E_8189792,LA_E_8189792.flac,BONAFIDE,-,LA_0028,test-00000-of-00009.parquet,1240,42
823,LA_E_5245205,LA_E_5245205.flac,BONAFIDE,-,LA_0023,test-00000-of-00009.parquet,7393,42
824,LA_E_2636404,LA_E_2636404.flac,BONAFIDE,-,LA_0063,test-00000-of-00009.parquet,2969,42
825,LA_E_2098989,LA_E_2098989.flac,BONAFIDE,-,LA_0061,test-00000-of-00009.parquet,6751,42
826,LA_E_7245357,LA_E_7245357.flac,SPOOF,A18,LA_0043,test-00000-of-00009.parquet,209,42
827,LA_E_1632308,LA_E_1632308.flac,BONAFIDE,-,LA_0055,test-00000-of-00009.parquet,924,42
828,LA_E_9219120,LA_E_9219120.flac,SPOOF,A19,LA_0019,test-00000-of-00009.parquet,745,42
829,LA_E_1421446,LA_E_1421446.flac,SPOOF,A15,LA_0029,test-00000-of-00009.parquet,3189,42
830,LA_E_7158573,LA_E_7158573.flac,SPOOF,A15,LA_0024,test-00000-of-00009.parquet,1652,42
831,LA_E_9528968,LA_E_9528968.flac,BONAFIDE,-,LA_0027,test-00000-of-00009.parquet,113,42
832,LA_E_8587908,LA_E_8587908.flac,BONAFIDE,-,LA_0012,test-00000-of-00009.parquet,861,42
833,LA_E_3777919,LA_E_3777919.flac,BONAFIDE,-,LA_0021,test-00000-of-00009.parquet,1280,42
834,LA_E_1443485,LA_E_1443485.flac,BONAFIDE,-,LA_0042,test-00000-of-00009.parquet,674,42
835,LA_E_8183962,LA_E_8183962.flac,SPOOF,A07,LA_0004,test-00000-of-00009.parquet,3041,42
836,LA_E_8617121,LA_E_8617121.flac,SPOOF,A18,LA_0030,test-00000-of-00009.parquet,31,42
837,LA_E_9203884,LA_E_9203884.flac,BONAFIDE,-,LA_0058,test-00000-of-00009.parquet,2976,42
838,LA_E_8193548,LA_E_8193548.flac,SPOOF,A08,LA_0035,test-00000-of-00009.parquet,3399,42
839,LA_E_4632521,LA_E_4632521.flac,SPOOF,A14,LA_0037,test-00000-of-00009.parquet,1000,42
840,LA_E_7602365,LA_E_7602365.flac,BONAFIDE,-,LA_0055,test-00000-of-00009.parquet,3607,42
841,LA_E_1701685,LA_E_1701685.flac,BONAFIDE,-,LA_0005,test-00000-of-00009.parquet,1058,42
842,LA_E_2010370,LA_E_2010370.flac,SPOOF,A18,LA_0006,test-00000-of-00009.parquet,2346,42
843,LA_E_6231780,LA_E_6231780.flac,BONAFIDE,-,LA_0008,test-00000-of-00009.parquet,2369,42
844,LA_E_3321183,LA_E_3321183.flac,SPOOF,A13,LA_0031,test-00000-of-00009.parquet,3910,42
845,LA_E_3741023,LA_E_3741023.flac,BONAFIDE,-,LA_0031,test-00000-of-00009.parquet,4992,42
846,LA_E_7021090,LA_E_7021090.flac,SPOOF,A17,LA_0028,test-00000-of-00009.parquet,495,42
847,LA_E_1632144,LA_E_1632144.flac,SPOOF,A19,LA_0023,test-00000-of-00009.parquet,7321,42
848,LA_E_4520592,LA_E_4520592.flac,BONAFIDE,-,LA_0004,test-00000-of-00009.parquet,5322,42
849,LA_E_1027431,LA_E_1027431.flac,SPOOF,A13,LA_0020,test-00000-of-00009.parquet,6547,42
850,LA_E_5803157,LA_E_5803157.flac,BONAFIDE,-,LA_0019,test-00000-of-00009.parquet,6542,42
851,LA_E_7152787,LA_E_7152787.flac,SPOOF,A09,LA_0038,test-00000-of-00009.parquet,7763,42
852,LA_E_1319523,LA_E_1319523.flac,BONAFIDE,-,LA_0011,test-00000-of-00009.parquet,2439,42
853,LA_E_5853108,LA_E_5853108.flac,BONAFIDE,-,LA_0031,test-00000-of-00009.parquet,4247,42
854,LA_E_2946137,LA_E_2946137.flac,SPOOF,A14,LA_0016,test-00000-of-00009.parquet,7234,42
855,LA_E_5439039,LA_E_5439039.flac,BONAFIDE,-,LA_0045,test-00000-of-00009.parquet,4848,42
856,LA_E_3941995,LA_E_3941995.flac,BONAFIDE,-,LA_0031,test-00000-of-00009.parquet,3076,42
857,LA_E_1152326,LA_E_1152326.flac,SPOOF,A11,LA_0037,test-00000-of-00009.parquet,1174,42
858,LA_E_4075599,LA_E_4075599.flac,SPOOF,A10,LA_0047,test-00000-of-00009.parquet,405,42
859,LA_E_3911375,LA_E_3911375.flac,BONAFIDE,-,LA_0035,test-00000-of-00009.parquet,4250,42
860,LA_E_3812764,LA_E_3812764.flac,SPOOF,A10,LA_0037,test-00000-of-00009.parquet,5744,42
861,LA_E_9470174,LA_E_9470174.flac,BONAFIDE,-,LA_0060,test-00000-of-00009.parquet,4465,42
862,LA_E_4705549,LA_E_4705549.flac,SPOOF,A16,LA_0026,test-00000-of-00009.parquet,1676,42
863,LA_E_1148355,LA_E_1148355.flac,SPOOF,A12,LA_0047,test-00000-of-00009.parquet,5060,42
864,LA_E_2538735,LA_E_2538735.flac,SPOOF,A11,LA_0045,test-00000-of-00009.parquet,1863,42
865,LA_E_8178330,LA_E_8178330.flac,SPOOF,A14,LA_0040,test-00000-of-00009.parquet,4570,42
866,LA_E_9577105,LA_E_9577105.flac,SPOOF,A13,LA_0016,test-00000-of-00009.parquet,3997,42
867,LA_E_3416428,LA_E_3416428.flac,SPOOF,A14,LA_0042,test-00000-of-00009.parquet,2932,42
868,LA_E_4011687,LA_E_4011687.flac,SPOOF,A11,LA_0043,test-00000-of-00009.parquet,4183,42
869,LA_E_2129708,LA_E_2129708.flac,SPOOF,A17,LA_0001,test-00000-of-00009.parquet,5611,42
870,LA_E_3253903,LA_E_3253903.flac,SPOOF,A10,LA_0014,test-00000-of-00009.parquet,414,42
871,LA_E_6136041,LA_E_6136041.flac,BONAFIDE,-,LA_0055,test-00000-of-00009.parquet,2766,42
872,LA_E_5812937,LA_E_5812937.flac,SPOOF,A10,LA_0008,test-00000-of-00009.parquet,5470,42
873,LA_E_6147431,LA_E_6147431.flac,BONAFIDE,-,LA_0037,test-00000-of-00009.parquet,1964,42
874,LA_E_6121160,LA_E_6121160.flac,BONAFIDE,-,LA_0029,test-00000-of-00009.parquet,3732,42
875,LA_E_5357579,LA_E_5357579.flac,SPOOF,A15,LA_0031,test-00000-of-00009.parquet,4657,42
876,LA_E_1127849,LA_E_1127849.flac,SPOOF,A10,LA_0041,test-00000-of-00009.parquet,342,42
877,LA_E_8249275,LA_E_8249275.flac,BONAFIDE,-,LA_0016,test-00000-of-00009.parquet,506,42
878,LA_E_4918900,LA_E_4918900.flac,SPOOF,A15,LA_0026,test-00000-of-00009.parquet,5878,42
879,LA_E_9169246,LA_E_9169246.flac,SPOOF,A14,LA_0020,test-00000-of-00009.parquet,214,42
880,LA_E_2699398,LA_E_2699398.flac,BONAFIDE,-,LA_0016,test-00000-of-00009.parquet,6835,42
881,LA_E_2203673,LA_E_2203673.flac,SPOOF,A16,LA_0035,test-00000-of-00009.parquet,854,42
882,LA_E_2039237,LA_E_2039237.flac,SPOOF,A07,LA_0003,test-00000-of-00009.parquet,2931,42
883,LA_E_9700430,LA_E_9700430.flac,SPOOF,A13,LA_0018,test-00000-of-00009.parquet,5221,42
884,LA_E_6732380,LA_E_6732380.flac,SPOOF,A10,LA_0019,test-00000-of-00009.parquet,5662,42
885,LA_E_1073410,LA_E_1073410.flac,BONAFIDE,-,LA_0058,test-00000-of-00009.parquet,3265,42
886,LA_E_5423834,LA_E_5423834.flac,SPOOF,A13,LA_0019,test-00000-of-00009.parquet,4859,42
887,LA_E_7593870,LA_E_7593870.flac,SPOOF,A14,LA_0011,test-00000-of-00009.parquet,6982,42
888,LA_E_8037962,LA_E_8037962.flac,SPOOF,A12,LA_0036,test-00000-of-00009.parquet,4966,42
889,LA_E_1712434,LA_E_1712434.flac,SPOOF,A16,LA_0029,test-00000-of-00009.parquet,5030,42
890,LA_E_8430719,LA_E_8430719.flac,SPOOF,A18,LA_0019,test-00000-of-00009.parquet,7887,42
891,LA_E_9013462,LA_E_9013462.flac,BONAFIDE,-,LA_0042,test-00000-of-00009.parquet,6910,42
892,LA_E_8840909,LA_E_8840909.flac,BONAFIDE,-,LA_0043,test-00000-of-00009.parquet,5026,42
893,LA_E_8469367,LA_E_8469367.flac,BONAFIDE,-,LA_0043,test-00000-of-00009.parquet,6558,42
894,LA_E_8331956,LA_E_8331956.flac,SPOOF,A11,LA_0035,test-00000-of-00009.parquet,3329,42
895,LA_E_6896678,LA_E_6896678.flac,SPOOF,A16,LA_0009,test-00000-of-00009.parquet,2006,42
896,LA_E_2389562,LA_E_2389562.flac,BONAFIDE,-,LA_0052,test-00000-of-00009.parquet,5543,42
897,LA_E_6333755,LA_E_6333755.flac,SPOOF,A17,LA_0032,test-00000-of-00009.parquet,1354,42
898,LA_E_6964595,LA_E_6964595.flac,SPOOF,A12,LA_0009,test-00000-of-00009.parquet,7040,42
899,LA_E_5704375,LA_E_5704375.flac,BONAFIDE,-,LA_0046,test-00000-of-00009.parquet,5302,42
900,LA_E_9254816,LA_E_9254816.flac,SPOOF,A09,LA_0040,test-00000-of-00009.parquet,7129,42
901,LA_E_4132284,LA_E_4132284.flac,SPOOF,A18,LA_0034,test-00000-of-00009.parquet,6752,42
902,LA_E_7814682,LA_E_7814682.flac,SPOOF,A09,LA_0045,test-00000-of-00009.parquet,6537,42
903,LA_E_2921544,LA_E_2921544.flac,BONAFIDE,-,LA_0051,test-00000-of-00009.parquet,7015,42
904,LA_E_1539637,LA_E_1539637.flac,BONAFIDE,-,LA_0021,test-00000-of-00009.parquet,2056,42
905,LA_E_5605376,LA_E_5605376.flac,BONAFIDE,-,LA_0010,test-00000-of-00009.parquet,1995,42
906,LA_E_8785597,LA_E_8785597.flac,BONAFIDE,-,LA_0042,test-00000-of-00009.parquet,4259,42
907,LA_E_6269576,LA_E_6269576.flac,SPOOF,A16,LA_0014,test-00000-of-00009.parquet,3229,42
908,LA_E_9309205,LA_E_9309205.flac,BONAFIDE,-,LA_0049,test-00000-of-00009.parquet,2859,42
909,LA_E_3885033,LA_E_3885033.flac,BONAFIDE,-,LA_0063,test-00000-of-00009.parquet,4851,42
910,LA_E_1697236,LA_E_1697236.flac,BONAFIDE,-,LA_0039,test-00000-of-00009.parquet,7231,42
911,LA_E_7838104,LA_E_7838104.flac,SPOOF,A16,LA_0027,test-00000-of-00009.parquet,6532,42
912,LA_E_9280037,LA_E_9280037.flac,BONAFIDE,-,LA_0034,test-00000-of-00009.parquet,5293,42
913,LA_E_5150985,LA_E_5150985.flac,BONAFIDE,-,LA_0022,test-00000-of-00009.parquet,7385,42
914,LA_E_1279759,LA_E_1279759.flac,SPOOF,A12,LA_0048,test-00000-of-00009.parquet,1506,42
915,LA_E_1927778,LA_E_1927778.flac,BONAFIDE,-,LA_0037,test-00000-of-00009.parquet,5723,42
916,LA_E_4211955,LA_E_4211955.flac,SPOOF,A10,LA_0012,test-00000-of-00009.parquet,6636,42
917,LA_E_7590420,LA_E_7590420.flac,SPOOF,A19,LA_0004,test-00000-of-00009.parquet,2990,42
918,LA_E_4134756,LA_E_4134756.flac,SPOOF,A09,LA_0018,test-00000-of-00009.parquet,4457,42
919,LA_E_2607678,LA_E_2607678.flac,BONAFIDE,-,LA_0010,test-00000-of-00009.parquet,315,42
920,LA_E_7542451,LA_E_7542451.flac,BONAFIDE,-,LA_0021,test-00000-of-00009.parquet,1017,42
921,LA_E_4311043,LA_E_4311043.flac,BONAFIDE,-,LA_0016,test-00000-of-00009.parquet,7702,42
922,LA_E_6856730,LA_E_6856730.flac,BONAFIDE,-,LA_0006,test-00000-of-00009.parquet,7320,42
923,LA_E_2753829,LA_E_2753829.flac,SPOOF,A08,LA_0004,test-00000-of-00009.parquet,1116,42
924,LA_E_8923451,LA_E_8923451.flac,SPOOF,A11,LA_0012,test-00000-of-00009.parquet,1445,42
925,LA_E_2239989,LA_E_2239989.flac,SPOOF,A19,LA_0018,test-00000-of-00009.parquet,7407,42
926,LA_E_9523574,LA_E_9523574.flac,SPOOF,A17,LA_0041,test-00000-of-00009.parquet,1825,42
927,LA_E_9410541,LA_E_9410541.flac,BONAFIDE,-,LA_0014,test-00000-of-00009.parquet,966,42
928,LA_E_3063505,LA_E_3063505.flac,SPOOF,A15,LA_0043,test-00000-of-00009.parquet,4750,42
929,LA_E_6097786,LA_E_6097786.flac,SPOOF,A17,LA_0027,test-00000-of-00009.parquet,6555,42
930,LA_E_4676835,LA_E_4676835.flac,BONAFIDE,-,LA_0019,test-00000-of-00009.parquet,882,42
931,LA_E_5983099,LA_E_5983099.flac,SPOOF,A11,LA_0037,test-00000-of-00009.parquet,2384,42
932,LA_E_6618439,LA_E_6618439.flac,BONAFIDE,-,LA_0067,test-00000-of-00009.parquet,4275,42
933,LA_E_1350734,LA_E_1350734.flac,BONAFIDE,-,LA_0012,test-00000-of-00009.parquet,4741,42
934,LA_E_4484151,LA_E_4484151.flac,BONAFIDE,-,LA_0041,test-00000-of-00009.parquet,3682,42
935,LA_E_3176211,LA_E_3176211.flac,SPOOF,A10,LA_0015,test-00000-of-00009.parquet,3125,42
936,LA_E_3511387,LA_E_3511387.flac,BONAFIDE,-,LA_0031,test-00000-of-00009.parquet,6273,42
937,LA_E_8859944,LA_E_8859944.flac,BONAFIDE,-,LA_0035,test-00000-of-00009.parquet,633,42
938,LA_E_9059753,LA_E_9059753.flac,BONAFIDE,-,LA_0003,test-00000-of-00009.parquet,7546,42
939,LA_E_3787412,LA_E_3787412.flac,SPOOF,A09,LA_0001,test-00000-of-00009.parquet,6790,42
940,LA_E_2015161,LA_E_2015161.flac,SPOOF,A18,LA_0047,test-00000-of-00009.parquet,2535,42
941,LA_E_8103691,LA_E_8103691.flac,SPOOF,A07,LA_0001,test-00000-of-00009.parquet,3871,42
942,LA_E_3485931,LA_E_3485931.flac,BONAFIDE,-,LA_0049,test-00000-of-00009.parquet,5806,42
943,LA_E_3958034,LA_E_3958034.flac,SPOOF,A12,LA_0008,test-00000-of-00009.parquet,5390,42
944,LA_E_6357976,LA_E_6357976.flac,SPOOF,A10,LA_0026,test-00000-of-00009.parquet,7083,42
945,LA_E_5269639,LA_E_5269639.flac,BONAFIDE,-,LA_0050,test-00000-of-00009.parquet,7416,42
946,LA_E_9193040,LA_E_9193040.flac,SPOOF,A17,LA_0048,test-00000-of-00009.parquet,5012,42
947,LA_E_7642353,LA_E_7642353.flac,SPOOF,A10,LA_0025,test-00000-of-00009.parquet,82,42
948,LA_E_5358177,LA_E_5358177.flac,BONAFIDE,-,LA_0065,test-00000-of-00009.parquet,5920,42
949,LA_E_7892088,LA_E_7892088.flac,BONAFIDE,-,LA_0043,test-00000-of-00009.parquet,6254,42
950,LA_E_8544944,LA_E_8544944.flac,BONAFIDE,-,LA_0035,test-00000-of-00009.parquet,4574,42
951,LA_E_1376027,LA_E_1376027.flac,BONAFIDE,-,LA_0035,test-00000-of-00009.parquet,1310,42
952,LA_E_4635127,LA_E_4635127.flac,SPOOF,A15,LA_0027,test-00000-of-00009.parquet,2442,42
953,LA_E_2996710,LA_E_2996710.flac,SPOOF,A12,LA_0008,test-00000-of-00009.parquet,6368,42
954,LA_E_1141956,LA_E_1141956.flac,SPOOF,A09,LA_0014,test-00000-of-00009.parquet,2027,42
955,LA_E_8550757,LA_E_8550757.flac,BONAFIDE,-,LA_0043,test-00000-of-00009.parquet,7337,42
956,LA_E_5920148,LA_E_5920148.flac,SPOOF,A08,LA_0018,test-00000-of-00009.parquet,7135,42
957,LA_E_5059968,LA_E_5059968.flac,BONAFIDE,-,LA_0055,test-00000-of-00009.parquet,4296,42
958,LA_E_4794129,LA_E_4794129.flac,BONAFIDE,-,LA_0048,test-00000-of-00009.parquet,5475,42
959,LA_E_2023260,LA_E_2023260.flac,BONAFIDE,-,LA_0039,test-00000-of-00009.parquet,3084,42
960,LA_E_3070188,LA_E_3070188.flac,BONAFIDE,-,LA_0048,test-00000-of-00009.parquet,7567,42
961,LA_E_2648590,LA_E_2648590.flac,BONAFIDE,-,LA_0051,test-00000-of-00009.parquet,7348,42
962,LA_E_3828016,LA_E_3828016.flac,BONAFIDE,-,LA_0035,test-00000-of-00009.parquet,4194,42
963,LA_E_9266084,LA_E_9266084.flac,BONAFIDE,-,LA_0038,test-00000-of-00009.parquet,4899,42
964,LA_E_6937210,LA_E_6937210.flac,SPOOF,A15,LA_0019,test-00000-of-00009.parquet,1996,42
965,LA_E_7861904,LA_E_7861904.flac,BONAFIDE,-,LA_0025,test-00000-of-00009.parquet,5926,42
966,LA_E_6630192,LA_E_6630192.flac,BONAFIDE,-,LA_0043,test-00000-of-00009.parquet,834,42
967,LA_E_5945714,LA_E_5945714.flac,BONAFIDE,-,LA_0047,test-00000-of-00009.parquet,7772,42
968,LA_E_8801635,LA_E_8801635.flac,SPOOF,A18,LA_0044,test-00000-of-00009.parquet,2554,42
969,LA_E_6993403,LA_E_6993403.flac,BONAFIDE,-,LA_0038,test-00000-of-00009.parquet,2625,42
970,LA_E_5461916,LA_E_5461916.flac,SPOOF,A12,LA_0009,test-00000-of-00009.parquet,2013,42
971,LA_E_3379393,LA_E_3379393.flac,BONAFIDE,-,LA_0037,test-00000-of-00009.parquet,17,42
