trial_index,file_id,filename,true_label,attack_id,speaker_id,rawnet2_score,prob_bonafide,prob_spoof,predicted_label,inference_time_ms,device
479,LA_E_1717912,LA_E_1717912.flac,SPOOF,A08,LA_0028,-7.070554256439209,0.0008497619925629015,0.9991502835533651,SPOOF,21.461800000906806,cuda:0
480,LA_E_5661662,LA_E_5661662.flac,SPOOF,A12,LA_0035,-1.119362473487854,0.32648787296317083,0.6735121470731773,SPOOF,26.451100000485894,cuda:0
481,LA_E_5878785,LA_E_5878785.flac,SPOOF,A09,LA_0013,-9.002331733703613,0.00012312238051497538,0.9998768719663205,SPOOF,22.012900000845548,cuda:0
482,LA_E_3263490,LA_E_3263490.flac,BONAFIDE,-,LA_0016,-0.0004170263418927789,0.9995830606015058,0.000416902134231224,BONAFIDE,23.883100000603008,cuda:0
483,LA_E_9190045,LA_E_9190045.flac,BONAFIDE,-,LA_0022,-0.2103917896747589,0.8102667296359659,0.18973326190893358,BONAFIDE,23.21499999925436,cuda:0
484,LA_E_3334821,LA_E_3334821.flac,BONAFIDE,-,LA_0038,-9.433935165405273,7.996390877436242e-05,0.9999200169669461,SPOOF,20.712399998956244,cuda:0
485,LA_E_5399550,LA_E_5399550.flac,BONAFIDE,-,LA_0046,-2.581956624984741,0.0756258876647178,0.924374092779588,SPOOF,21.92550000108895,cuda:0
486,LA_E_9280396,LA_E_9280396.flac,SPOOF,A12,LA_0019,-2.9575860500335693,0.05194415654607019,0.948055884768707,SPOOF,23.897799999758718,cuda:0
487,LA_E_8217952,LA_E_8217952.flac,BONAFIDE,-,LA_0068,-0.4482191205024719,0.6387647022535183,0.36123532260036983,BONAFIDE,21.057500000097207,cuda:0
488,LA_E_3629647,LA_E_3629647.flac,BONAFIDE,-,LA_0009,-5.753925323486328,0.003170311840650242,0.9968296982543748,SPOOF,21.969800000078976,cuda:0
489,LA_E_5895937,LA_E_5895937.flac,BONAFIDE,-,LA_0067,-0.2293197065591812,0.7950743023980701,0.20492572467911743,BONAFIDE,20.609999999578577,cuda:0
490,LA_E_1601873,LA_E_1601873.flac,BONAFIDE,-,LA_0050,-0.00024029705673456192,0.9997597318122907,0.0002402244913281279,BONAFIDE,21.009000000049127,cuda:0
491,LA_E_7394037,LA_E_7394037.flac,SPOOF,A16,LA_0019,-5.876285076141357,0.002805186998377415,0.9971947904326849,SPOOF,24.349199999051052,cuda:0
492,LA_E_1698471,LA_E_1698471.flac,BONAFIDE,-,LA_0021,-3.122328758239746,0.04405445669170121,0.9559455888368771,SPOOF,21.15790000061679,cuda:0
493,LA_E_1425284,LA_E_1425284.flac,SPOOF,A14,LA_0022,-8.48473834991455,0.0002065974487875927,0.9997934529680921,SPOOF,19.835999999486376,cuda:0
494,LA_E_6945617,LA_E_6945617.flac,BONAFIDE,-,LA_0047,-7.916247367858887,0.0003647686037101498,0.9996352334686389,SPOOF,21.107700000357,cuda:0
495,LA_E_3040200,LA_E_3040200.flac,SPOOF,A13,LA_0032,-10.067427635192871,4.24396438885414e-05,0.999957563295601,SPOOF,28.693100000964478,cuda:0
496,LA_E_8511513,LA_E_8511513.flac,BONAFIDE,-,LA_0041,-1.9210598468780518,0.14645166351015146,0.8535483236864615,SPOOF,27.53350000057253,cuda:0
497,LA_E_8439668,LA_E_8439668.flac,BONAFIDE,-,LA_0049,-0.6143882870674133,0.5409717135094324,0.45902832082800926,BONAFIDE,21.815099999002996,cuda:0
498,LA_E_3820322,LA_E_3820322.flac,SPOOF,A07,LA_0005,-0.33310022950172424,0.7166983562364875,0.28330166762776876,BONAFIDE,24.740799999563023,cuda:0
499,LA_E_8019085,LA_E_8019085.flac,SPOOF,A18,LA_0026,-0.548086404800415,0.5780549157930113,0.42194513234822983,BONAFIDE,22.434900000007474,cuda:0
500,LA_E_6172735,LA_E_6172735.flac,BONAFIDE,-,LA_0008,-4.689154148101807,0.009194460019473024,0.9908055939148558,SPOOF,28.40439999999944,cuda:0
501,LA_E_1616286,LA_E_1616286.flac,SPOOF,A12,LA_0010,-7.935161113739014,0.0003579342979309273,0.999642023498811,SPOOF,21.41010000013921,cuda:0
502,LA_E_4335770,LA_E_4335770.flac,SPOOF,A13,LA_0041,-7.406207084655762,0.0006074704143124344,0.9993925211155463,SPOOF,19.73330000146234,cuda:0
503,LA_E_8452305,LA_E_8452305.flac,SPOOF,A18,LA_0003,-8.702865600585938,0.00016610912591077435,0.9998338498645966,SPOOF,20.9500000000844,cuda:0
504,LA_E_7474146,LA_E_7474146.flac,SPOOF,A19,LA_0043,-2.3106648921966553,0.09919527546397956,0.9008047274352411,SPOOF,23.991000000023632,cuda:0
505,LA_E_6864860,LA_E_6864860.flac,SPOOF,A19,LA_0011,-0.32579755783081055,0.7219513260314001,0.27804871039441126,BONAFIDE,20.514200001343852,cuda:0
506,LA_E_1682343,LA_E_1682343.flac,BONAFIDE,-,LA_0003,-9.3991117477417,8.279757803865946e-05,0.999917156409734,SPOOF,22.032599999874947,cuda:0
507,LA_E_2016932,LA_E_2016932.flac,BONAFIDE,-,LA_0019,-1.3477128744125366,0.25983385423210065,0.7401661572675412,SPOOF,22.1187999995891,cuda:0
508,LA_E_1046103,LA_E_1046103.flac,BONAFIDE,-,LA_0014,-2.887340784072876,0.055724198437155134,0.9442757833320811,SPOOF,22.581400000490248,cuda:0
509,LA_E_4716734,LA_E_4716734.flac,BONAFIDE,-,LA_0018,-9.718661308288574,6.0150469608222146e-05,0.9999398029324065,SPOOF,21.534899999096524,cuda:0
510,LA_E_2727497,LA_E_2727497.flac,SPOOF,A16,LA_0021,-9.501871109008789,7.4711904902747e-05,0.9999252613624905,SPOOF,23.66200000142271,cuda:0
511,LA_E_1771303,LA_E_1771303.flac,SPOOF,A12,LA_0005,-6.992583274841309,0.0009186702859058432,0.9990813834076913,SPOOF,21.169500001633423,cuda:0
512,LA_E_9878615,LA_E_9878615.flac,SPOOF,A16,LA_0019,-0.6872766613960266,0.5029438922151851,0.4970561535652254,BONAFIDE,19.992799998362898,cuda:0
513,LA_E_7280879,LA_E_7280879.flac,SPOOF,A19,LA_0039,-8.071785926818848,0.0003122251715352999,0.9996877691935837,SPOOF,21.307600000000093,cuda:0
514,LA_E_3437910,LA_E_3437910.flac,BONAFIDE,-,LA_0039,-3.7964417934417725,0.0224505134677265,0.9775494568569115,SPOOF,20.64280000013241,cuda:0
515,LA_E_6832541,LA_E_6832541.flac,SPOOF,A15,LA_0031,-1.3200068473815918,0.2671334727947637,0.732866537117391,SPOOF,19.950500000049942,cuda:0
516,LA_E_7437328,LA_E_7437328.flac,SPOOF,A07,LA_0008,-9.44460391998291,7.911532815470174e-05,0.9999208513000997,SPOOF,25.34410000043863,cuda:0
517,LA_E_8765344,LA_E_8765344.flac,SPOOF,A18,LA_0024,-3.794748067855835,0.022488570696957748,0.9775114095806047,SPOOF,31.7533999987063,cuda:0
518,LA_E_2564604,LA_E_2564604.flac,SPOOF,A07,LA_0047,-7.0293779373168945,0.0008854824348866036,0.9991144638034583,SPOOF,30.186899999534944,cuda:0
519,LA_E_1616694,LA_E_1616694.flac,BONAFIDE,-,LA_0033,-4.389758110046387,0.012403729195076542,0.9875962525770224,SPOOF,28.222200000527664,cuda:0
520,LA_E_5960915,LA_E_5960915.flac,SPOOF,A14,LA_0031,-9.957433700561523,4.7374156448267756e-05,0.9999526761523544,SPOOF,26.824200000191922,cuda:0
521,LA_E_8542590,LA_E_8542590.flac,BONAFIDE,-,LA_0035,-0.07637015730142593,0.9264732022601337,0.07352682027013921,BONAFIDE,24.966199998743832,cuda:0
522,LA_E_2139071,LA_E_2139071.flac,SPOOF,A16,LA_0009,-7.727250576019287,0.0004406539977708939,0.9995593583069067,SPOOF,23.16409999912139,cuda:0
523,LA_E_1099431,LA_E_1099431.flac,SPOOF,A16,LA_0022,-0.6030842065811157,0.5471215951915147,0.45287838181055085,BONAFIDE,21.605500000077882,cuda:0
524,LA_E_4361685,LA_E_4361685.flac,BONAFIDE,-,LA_0029,-0.5026390552520752,0.6049321020583386,0.3950678938588739,BONAFIDE,24.36870000019553,cuda:0
525,LA_E_8831392,LA_E_8831392.flac,SPOOF,A11,LA_0023,-9.793922424316406,5.578963690816968e-05,0.9999442131656885,SPOOF,21.587100000033388,cuda:0
526,LA_E_9864405,LA_E_9864405.flac,BONAFIDE,-,LA_0018,-10.107338905334473,4.0779179819824785e-05,0.9999592320834669,SPOOF,21.994999999151332,cuda:0
527,LA_E_8170881,LA_E_8170881.flac,BONAFIDE,-,LA_0042,-9.903879165649414,4.9980423177856024e-05,0.9999500538028578,SPOOF,20.40359999955399,cuda:0
528,LA_E_1613408,LA_E_1613408.flac,BONAFIDE,-,LA_0050,-7.367912292480469,0.0006311845332344913,0.9993688278182149,SPOOF,21.665899999788962,cuda:0
529,LA_E_8247451,LA_E_8247451.flac,SPOOF,A15,LA_0044,-7.369176864624023,0.0006303868593207254,0.9993696612333599,SPOOF,26.74259999912465,cuda:0
530,LA_E_1819595,LA_E_1819595.flac,BONAFIDE,-,LA_0063,-0.005607469938695431,0.994408222575393,0.005591779903650264,BONAFIDE,28.541699999550474,cuda:0
531,LA_E_1938212,LA_E_1938212.flac,SPOOF,A14,LA_0031,-9.521079063415527,7.329053652954316e-05,0.9999266916589424,SPOOF,30.7929000009608,cuda:0
532,LA_E_9375708,LA_E_9375708.flac,BONAFIDE,-,LA_0006,-0.13594961166381836,0.8728866146848043,0.1271133346914112,BONAFIDE,20.482500000071013,cuda:0
533,LA_E_2621295,LA_E_2621295.flac,BONAFIDE,-,LA_0063,-8.130751609802246,0.0002943468836411384,0.9997056397229033,SPOOF,20.19579999978305,cuda:0
534,LA_E_9712612,LA_E_9712612.flac,BONAFIDE,-,LA_0056,-3.426426887512207,0.03250286994607206,0.9674970852573399,SPOOF,23.411600001054467,cuda:0
535,LA_E_4621980,LA_E_4621980.flac,BONAFIDE,-,LA_0033,-1.0675199031829834,0.3438602675257467,0.6561397341517989,SPOOF,20.177700000203913,cuda:0
536,LA_E_5335529,LA_E_5335529.flac,SPOOF,A10,LA_0019,-5.207286834716797,0.005476512231687011,0.9945235222200699,SPOOF,21.19219999985944,cuda:0
537,LA_E_4934362,LA_E_4934362.flac,SPOOF,A17,LA_0035,-5.485297203063965,0.00414730230514792,0.9958526951861973,SPOOF,22.49350000056438,cuda:0
538,LA_E_1490752,LA_E_1490752.flac,SPOOF,A11,LA_0014,-1.3514047861099243,0.2588763392043437,0.7411236370387464,SPOOF,24.442600000838866,cuda:0
539,LA_E_4943539,LA_E_4943539.flac,SPOOF,A07,LA_0032,-8.525006294250488,0.00019844346802349325,0.9998015559142721,SPOOF,21.970100000544335,cuda:0
540,LA_E_8685370,LA_E_8685370.flac,SPOOF,A10,LA_0019,-7.71108865737915,0.0004478336742231608,0.9995522120977137,SPOOF,19.18149999983143,cuda:0
541,LA_E_9502866,LA_E_9502866.flac,SPOOF,A09,LA_0019,-8.167346954345703,0.0002837698730769101,0.9997162432278512,SPOOF,20.481600000493927,cuda:0
542,LA_E_2073647,LA_E_2073647.flac,SPOOF,A13,LA_0047,-6.921759128570557,0.0009860937482004816,0.9990139204276992,SPOOF,26.542800000243005,cuda:0
543,LA_E_5803016,LA_E_5803016.flac,SPOOF,A17,LA_0012,-0.04304924234747887,0.957864221422864,0.04213575239717594,BONAFIDE,22.685899999487447,cuda:0
544,LA_E_5593909,LA_E_5593909.flac,BONAFIDE,-,LA_0012,-2.6167185306549072,0.07304215559124713,0.9269578546423136,SPOOF,24.256900000182213,cuda:0
545,LA_E_1198432,LA_E_1198432.flac,SPOOF,A17,LA_0029,-11.395772933959961,1.1242909058401915e-05,0.99998879445232,SPOOF,21.773599999505677,cuda:0
546,LA_E_6754023,LA_E_6754023.flac,BONAFIDE,-,LA_0034,-5.805331707000732,0.0030114556664681442,0.9969885710350064,SPOOF,24.619400001029135,cuda:0
547,LA_E_9818733,LA_E_9818733.flac,BONAFIDE,-,LA_0060,-9.659768104553223,6.379931498692508e-05,0.9999362271009362,SPOOF,20.873900000879075,cuda:0
548,LA_E_4778030,LA_E_4778030.flac,BONAFIDE,-,LA_0033,-3.2958824634552,0.03703534828106211,0.9629647069444726,SPOOF,21.67080000072019,cuda:0
549,LA_E_7577508,LA_E_7577508.flac,SPOOF,A16,LA_0043,-2.500150442123413,0.08207265051126689,0.9179273959838149,SPOOF,19.582099999752245,cuda:0
550,LA_E_6191436,LA_E_6191436.flac,SPOOF,A08,LA_0040,-6.519710063934326,0.0014740964341220892,0.9985258883294189,SPOOF,20.873400000709808,cuda:0
551,LA_E_8393096,LA_E_8393096.flac,BONAFIDE,-,LA_0007,-4.3007988929748535,0.013557723514504988,0.9864422242449562,SPOOF,21.923899999819696,cuda:0
552,LA_E_6798209,LA_E_6798209.flac,SPOOF,A11,LA_0011,-5.372372627258301,0.004643101881009105,0.9953568802368132,SPOOF,19.961800000601215,cuda:0
553,LA_E_8644364,LA_E_8644364.flac,BONAFIDE,-,LA_0022,-0.14020973443984985,0.8691759201558366,0.13082412003550464,BONAFIDE,21.638800000800984,cuda:0
554,LA_E_8354886,LA_E_8354886.flac,SPOOF,A19,LA_0046,-10.399856567382812,3.0436848332146468e-05,0.9999696025551995,SPOOF,20.00399999997171,cuda:0
555,LA_E_1837732,LA_E_1837732.flac,SPOOF,A18,LA_0026,-1.0143275260925293,0.36264621797195085,0.6373538178264354,SPOOF,21.253200000501238,cuda:0
556,LA_E_7482442,LA_E_7482442.flac,BONAFIDE,-,LA_0066,-0.0002456601650919765,0.9997543700068956,0.00024561748942858225,BONAFIDE,25.33439999933762,cuda:0
557,LA_E_6042228,LA_E_6042228.flac,SPOOF,A17,LA_0028,-2.8729779720306396,0.056530329924983524,0.9434697015702511,SPOOF,21.000000000640284,cuda:0
558,LA_E_7275417,LA_E_7275417.flac,BONAFIDE,-,LA_0026,-0.04993274062871933,0.9512934057453947,0.04870661289362766,BONAFIDE,21.585399999821675,cuda:0
559,LA_E_7145966,LA_E_7145966.flac,SPOOF,A10,LA_0009,-2.6245901584625244,0.07246945194033606,0.9275305906473956,SPOOF,23.995700001250952,cuda:0
560,LA_E_5894722,LA_E_5894722.flac,SPOOF,A13,LA_0041,-9.812840461730957,5.4744127147638e-05,0.9999452859281749,SPOOF,27.947800001129508,cuda:0
561,LA_E_5115178,LA_E_5115178.flac,BONAFIDE,-,LA_0023,-0.006460968870669603,0.9935598583099757,0.006440102400343253,BONAFIDE,24.666000001161592,cuda:0
562,LA_E_9931820,LA_E_9931820.flac,SPOOF,A14,LA_0033,-8.21485424041748,0.0002706039512786625,0.9997293489777506,SPOOF,21.59589999973832,cuda:0
563,LA_E_9138261,LA_E_9138261.flac,SPOOF,A16,LA_0046,-7.971616744995117,0.00034512056265936526,0.9996548890374948,SPOOF,23.40830000139249,cuda:0
564,LA_E_2162116,LA_E_2162116.flac,SPOOF,A09,LA_0039,-10.624947547912598,2.4302105922083694e-05,0.9999756818971167,SPOOF,24.95689999886963,cuda:0
565,LA_E_1530335,LA_E_1530335.flac,SPOOF,A11,LA_0009,-9.034003257751465,0.00011928401142478585,0.9998806857355593,SPOOF,23.438800000803894,cuda:0
566,LA_E_6181214,LA_E_6181214.flac,BONAFIDE,-,LA_0032,-2.912339687347412,0.05434842268085752,0.9456516325622174,SPOOF,20.72310000039579,cuda:0
567,LA_E_2105901,LA_E_2105901.flac,BONAFIDE,-,LA_0054,-5.08429479598999,0.006193253057567391,0.993806692039192,SPOOF,22.427699999752804,cuda:0
568,LA_E_4148077,LA_E_4148077.flac,BONAFIDE,-,LA_0022,-0.0006572232232429087,0.9993429927006336,0.0006570015923902335,BONAFIDE,24.59140000064508,cuda:0
569,LA_E_9105320,LA_E_9105320.flac,SPOOF,A18,LA_0042,-5.757707595825195,0.003158343505888355,0.9968416622303735,SPOOF,22.48700000018289,cuda:0
570,LA_E_1224525,LA_E_1224525.flac,BONAFIDE,-,LA_0045,-5.946176052093506,0.0026158241931640296,0.9973841370889351,SPOOF,23.789699998815195,cuda:0
571,LA_E_5109285,LA_E_5109285.flac,BONAFIDE,-,LA_0033,-0.044246796518564224,0.9567178137088441,0.043282153561978946,BONAFIDE,23.440599999958067,cuda:0
572,LA_E_4943653,LA_E_4943653.flac,BONAFIDE,-,LA_0045,-6.845747470855713,0.0010639706523129652,0.9989359982757398,SPOOF,20.587900000464288,cuda:0
573,LA_E_8864124,LA_E_8864124.flac,SPOOF,A11,LA_0016,-2.003154993057251,0.13490897421222878,0.8650910538412129,SPOOF,22.690599998895777,cuda:0
574,LA_E_6210128,LA_E_6210128.flac,SPOOF,A16,LA_0026,-0.4029581844806671,0.6683400457253625,0.33165990902515796,BONAFIDE,21.544500001255074,cuda:0
575,LA_E_4039162,LA_E_4039162.flac,SPOOF,A15,LA_0038,-10.086562156677246,4.163530150507627e-05,0.9999583976891858,SPOOF,20.48780000041006,cuda:0
576,LA_E_4218665,LA_E_4218665.flac,SPOOF,A18,LA_0002,-0.30858346819877625,0.7344866433633899,0.265513365838143,BONAFIDE,26.143899998714915,cuda:0
577,LA_E_3436816,LA_E_3436816.flac,SPOOF,A19,LA_0006,-11.385677337646484,1.1356987807225386e-05,0.9999886752461923,SPOOF,22.84460000009858,cuda:0
578,LA_E_3270005,LA_E_3270005.flac,BONAFIDE,-,LA_0004,-0.08313315361738205,0.9202286072941089,0.07977140258650775,BONAFIDE,21.539400000619935,cuda:0
579,LA_E_6932082,LA_E_6932082.flac,SPOOF,A16,LA_0013,-0.018109221011400223,0.9820537655949875,0.017946263551236144,BONAFIDE,19.97040000060224,cuda:0
580,LA_E_6903888,LA_E_6903888.flac,SPOOF,A15,LA_0039,-6.837538719177246,0.0010727404685678327,0.9989273145979014,SPOOF,27.154900000823545,cuda:0
581,LA_E_2714631,LA_E_2714631.flac,SPOOF,A14,LA_0016,-8.787984848022461,0.00015255507981333229,0.9998474353900711,SPOOF,28.57670000048529,cuda:0
582,LA_E_5883566,LA_E_5883566.flac,BONAFIDE,-,LA_0010,-2.7391774654388428,0.0646234800840613,0.9353765041951966,SPOOF,26.295899999240646,cuda:0
583,LA_E_4400256,LA_E_4400256.flac,SPOOF,A15,LA_0014,-6.393858909606934,0.0016717924419635663,0.9983282664917456,SPOOF,23.813100000552367,cuda:0
584,LA_E_5783993,LA_E_5783993.flac,BONAFIDE,-,LA_0031,-8.256893157958984,0.0002594638534928401,0.9997405487130877,SPOOF,24.3402000014612,cuda:0
585,LA_E_5936551,LA_E_5936551.flac,SPOOF,A10,LA_0033,-1.940645694732666,0.14361119084446822,0.8563888497265815,SPOOF,27.391899999201996,cuda:0
586,LA_E_2897344,LA_E_2897344.flac,SPOOF,A17,LA_0023,-7.47842264175415,0.0005651481539820127,0.9994349098433074,SPOOF,29.092300001138938,cuda:0
587,LA_E_6809764,LA_E_6809764.flac,SPOOF,A09,LA_0016,-6.37194299697876,0.001708835735174568,0.998291198818044,SPOOF,21.336800000426592,cuda:0
588,LA_E_4931165,LA_E_4931165.flac,BONAFIDE,-,LA_0008,-0.04167795181274414,0.959178632577077,0.04082142075032788,BONAFIDE,22.550100000444218,cuda:0
589,LA_E_9065069,LA_E_9065069.flac,SPOOF,A16,LA_0031,-4.905820846557617,0.007403363562584242,0.9925966506947338,SPOOF,31.650599999920814,cuda:0
590,LA_E_1532513,LA_E_1532513.flac,BONAFIDE,-,LA_0009,-0.2578420341014862,0.7727172854468343,0.22728268972560153,BONAFIDE,21.464100000230246,cuda:0
591,LA_E_6164357,LA_E_6164357.flac,SPOOF,A15,LA_0047,-10.701739311218262,2.2505759331534976e-05,0.9999774699527387,SPOOF,22.291799999948125,cuda:0
592,LA_E_4737940,LA_E_4737940.flac,SPOOF,A13,LA_0039,-5.963617324829102,0.0025705964511841175,0.9974294392089674,SPOOF,21.606600001177867,cuda:0
593,LA_E_1776307,LA_E_1776307.flac,SPOOF,A12,LA_0036,-6.251384258270264,0.0019277837378112294,0.9980721755211308,SPOOF,21.19710000079067,cuda:0
594,LA_E_9992534,LA_E_9992534.flac,SPOOF,A07,LA_0045,-2.4628095626831055,0.08519525299815933,0.9148047853400051,SPOOF,20.94519999991462,cuda:0
595,LA_E_4589164,LA_E_4589164.flac,SPOOF,A09,LA_0004,-8.358474731445312,0.00023440158661586455,0.9997655702989592,SPOOF,26.66030000000319,cuda:0
596,LA_E_1234718,LA_E_1234718.flac,BONAFIDE,-,LA_0014,-3.763551712036133,0.02320118991846494,0.9767988649355639,SPOOF,21.57210000041232,cuda:0
597,LA_E_8583968,LA_E_8583968.flac,SPOOF,A17,LA_0009,-4.616330623626709,0.009889016090084333,0.9901109395692781,SPOOF,19.662400000015623,cuda:0
598,LA_E_9259290,LA_E_9259290.flac,BONAFIDE,-,LA_0039,-9.366464614868164,8.554528998260047e-05,0.9999144150525098,SPOOF,26.593699998556986,cuda:0
599,LA_E_1239732,LA_E_1239732.flac,SPOOF,A18,LA_0022,-9.319608688354492,8.964898423168664e-05,0.999910362648254,SPOOF,20.01399999971909,cuda:0
600,LA_E_9932498,LA_E_9932498.flac,BONAFIDE,-,LA_0059,-0.002021295018494129,0.9979807464225986,0.0020192483022049086,BONAFIDE,21.808099998452235,cuda:0
601,LA_E_4107607,LA_E_4107607.flac,BONAFIDE,-,LA_0010,-1.9207162857055664,0.1465019872595276,0.8534980347909479,SPOOF,24.40070000011474,cuda:0
602,LA_E_4644881,LA_E_4644881.flac,BONAFIDE,-,LA_0020,-0.11837255209684372,0.8883650287024141,0.11163495119942435,BONAFIDE,21.754600000349456,cuda:0
603,LA_E_4602301,LA_E_4602301.flac,BONAFIDE,-,LA_0047,-10.263165473937988,3.48950534437284e-05,0.9999650728993075,SPOOF,20.818499999222695,cuda:0
604,LA_E_1185576,LA_E_1185576.flac,SPOOF,A12,LA_0033,-7.392387390136719,0.0006159237465651472,0.99938406755252,SPOOF,21.45860000018729,cuda:0
605,LA_E_3621170,LA_E_3621170.flac,BONAFIDE,-,LA_0014,-1.1642125844955444,0.3121683714979481,0.6878316113614156,SPOOF,22.326300000713672,cuda:0
606,LA_E_6225683,LA_E_6225683.flac,SPOOF,A09,LA_0003,-10.291565895080566,3.391795983983981e-05,0.9999660265080288,SPOOF,22.095399999670917,cuda:0
607,LA_E_4496879,LA_E_4496879.flac,SPOOF,A08,LA_0034,-3.450949192047119,0.03171551796882571,0.9682845175881559,SPOOF,24.321900000359165,cuda:0
608,LA_E_9139644,LA_E_9139644.flac,SPOOF,A12,LA_0039,-7.937983989715576,0.000356925318581908,0.9996430955916169,SPOOF,21.017000000938424,cuda:0
609,LA_E_5425509,LA_E_5425509.flac,BONAFIDE,-,LA_0024,-1.9413198232650757,0.14351441106781615,0.8564855594716542,SPOOF,29.322700000193436,cuda:0
610,LA_E_9724970,LA_E_9724970.flac,SPOOF,A08,LA_0031,-8.305079460144043,0.0002472576963490123,0.9997527018955263,SPOOF,35.270200000013574,cuda:0
611,LA_E_9129430,LA_E_9129430.flac,SPOOF,A12,LA_0021,-9.587959289550781,6.854916797292378e-05,0.9999314593576598,SPOOF,40.991700001541176,cuda:0
612,LA_E_9518312,LA_E_9518312.flac,BONAFIDE,-,LA_0037,-8.830787658691406,0.00014616306752179676,0.9998538707700327,SPOOF,28.464000000894885,cuda:0
613,LA_E_7010038,LA_E_7010038.flac,BONAFIDE,-,LA_0020,-9.891753196716309,5.0590173672941176e-05,0.9999494578154603,SPOOF,23.150999999415944,cuda:0
614,LA_E_4541316,LA_E_4541316.flac,BONAFIDE,-,LA_0024,-2.447450637817383,0.086513860765535,0.9134861312398218,SPOOF,20.970100000340608,cuda:0
615,LA_E_4110528,LA_E_4110528.flac,BONAFIDE,-,LA_0034,-5.030684947967529,0.006534333359042212,0.9934657243959846,SPOOF,20.697800000561983,cuda:0
616,LA_E_4487771,LA_E_4487771.flac,BONAFIDE,-,LA_0006,-0.05580933392047882,0.9457194353184166,0.05428051510006243,BONAFIDE,21.006400000260328,cuda:0
617,LA_E_4876129,LA_E_4876129.flac,SPOOF,A12,LA_0008,-9.004429817199707,0.0001228643302805466,0.9998771103264718,SPOOF,21.070599999802653,cuda:0
618,LA_E_9748113,LA_E_9748113.flac,BONAFIDE,-,LA_0016,-1.8768211603164673,0.1530759370211182,0.8469240297977835,SPOOF,20.830999999816413,cuda:0
619,LA_E_9848915,LA_E_9848915.flac,BONAFIDE,-,LA_0066,-0.00014685506175737828,0.9998531557209194,0.00014686701397425552,BONAFIDE,20.292700000936748,cuda:0
620,LA_E_1983133,LA_E_1983133.flac,BONAFIDE,-,LA_0051,-0.015225264243781567,0.9848900540993212,0.015109956083578919,BONAFIDE,21.27920000020822,cuda:0
621,LA_E_3307028,LA_E_3307028.flac,SPOOF,A18,LA_0004,-6.700289726257324,0.00123055532683201,0.9987694880233989,SPOOF,31.464199999390985,cuda:0
622,LA_E_6130752,LA_E_6130752.flac,SPOOF,A18,LA_0027,-6.494147300720215,0.0015122641702375915,0.9984877363606407,SPOOF,20.578600000590086,cuda:0
623,LA_E_2197902,LA_E_2197902.flac,SPOOF,A14,LA_0018,-8.000572204589844,0.0003352707295548985,0.9996647766678914,SPOOF,32.44450000056531,cuda:0
624,LA_E_8863893,LA_E_8863893.flac,BONAFIDE,-,LA_0063,-7.712021350860596,0.00044741617740298815,0.99955256939096,SPOOF,28.681100000540027,cuda:0
625,LA_E_2968780,LA_E_2968780.flac,BONAFIDE,-,LA_0053,-0.000575376907363534,0.9994247885901866,0.0005752047835471494,BONAFIDE,23.976000000402564,cuda:0
626,LA_E_8545247,LA_E_8545247.flac,BONAFIDE,-,LA_0002,-0.011554229073226452,0.9885122646903949,0.011487782550936736,BONAFIDE,22.445099999458762,cuda:0
627,LA_E_2921863,LA_E_2921863.flac,SPOOF,A15,LA_0002,-4.26746940612793,0.014017210174902655,0.9859827343719872,SPOOF,24.552299999413663,cuda:0
628,LA_E_1728154,LA_E_1728154.flac,BONAFIDE,-,LA_0041,-2.1078171730041504,0.12150289698301862,0.8784970945948123,SPOOF,22.453300000051968,cuda:0
629,LA_E_9125338,LA_E_9125338.flac,SPOOF,A19,LA_0020,-0.5184293985366821,0.5954550364752168,0.4045449589858038,BONAFIDE,19.879699999364675,cuda:0
630,LA_E_5927944,LA_E_5927944.flac,BONAFIDE,-,LA_0045,-5.837307453155518,0.0029166853745918484,0.9970832555789956,SPOOF,21.055499999420135,cuda:0
631,LA_E_7184368,LA_E_7184368.flac,BONAFIDE,-,LA_0053,-9.608762741088867,6.713783982697262e-05,0.9999328896775282,SPOOF,19.985999999335036,cuda:0
632,LA_E_1027220,LA_E_1027220.flac,BONAFIDE,-,LA_0057,-0.40996062755584717,0.6636763801831284,0.33632359364435044,BONAFIDE,20.913000000291504,cuda:0
633,LA_E_5502567,LA_E_5502567.flac,SPOOF,A16,LA_0024,-8.108295440673828,0.0003010315622696758,0.999698967968496,SPOOF,21.800399999847286,cuda:0
634,LA_E_5626932,LA_E_5626932.flac,SPOOF,A10,LA_0031,-1.3973486423492432,0.24725164820615397,0.7527483540606473,SPOOF,20.765299999766285,cuda:0
635,LA_E_3852745,LA_E_3852745.flac,BONAFIDE,-,LA_0034,-1.6387208700180054,0.1942283267390826,0.8057716295190122,SPOOF,20.967899999959627,cuda:0
636,LA_E_1916365,LA_E_1916365.flac,SPOOF,A08,LA_0034,-4.147047519683838,0.01581102939220659,0.9841890025485662,SPOOF,20.856700000877026,cuda:0
637,LA_E_1253384,LA_E_1253384.flac,SPOOF,A15,LA_0041,-5.7674994468688965,0.003127568395276966,0.9968724622148073,SPOOF,20.298500001445063,cuda:0
638,LA_E_6796472,LA_E_6796472.flac,SPOOF,A13,LA_0029,-4.676997661590576,0.009306914489426428,0.9906931435820654,SPOOF,23.080299999492127,cuda:0
